"Avondale, AZ",04549,197041,33.440890000000024,-112.34965999999997
"Bainbridge, GA",04627,12118,30.90617000000003,-84.57563999999996
"Bakersfield, CA",04681,523994,35.36730000000006,-119.01885999999996
"Baltimore, MD",04843,2203663,39.290580000000034,-76.60925999999995
"Bangor, ME",04951,61210,44.80171000000007,-68.77076999999997
"Baraboo, WI",05005,13759,43.46873000000005,-89.74428999999998
"Bardstown, KY",05059,18702,37.80914000000007,-85.45857999999998
"Barnstable Town, MA",05167,246695,41.652840000000026,-70.28339999999997
"Barre, VT",05221,21675,44.19689000000005,-72.50146999999998
"Barstow, CA",05302,28973,34.893080000000054,-117.02545999999995
"Bartlesville, OK",05329,38874,36.74675000000008,-95.97901999999999
"Bastrop, LA",05437,13979,32.77825000000007,-91.91502999999994
"Bastrop, TX",05464,13371,30.11054000000007,-97.31893999999994
"Batavia, NY",05491,17834,42.99836000000005,-78.18823999999995
"Batesville, AR",05545,11513,35.769760000000076,-91.64999999999998
"Baton Rouge, LA",05680,594309,30.443350000000066,-91.18663999999995
"Battle Creek, MI",05707,78393,42.31648000000007,-85.18000999999998
"Bay City, MI",05869,70585,43.59527000000003,-83.88490999999993
"Bay City, TX",05896,18745,28.98296000000005,-95.96940999999998
"Beatrice, NE",06004,12405,40.26586000000003,-96.74747999999994
"Beaufort, SC",06031,48807,32.43119000000007,-80.66992999999997
"Beaumont, TX",06058,147922,30.086150000000032,-94.10134999999997
"Beaver Dam, WI",06112,17833,43.45633000000004,-88.83017999999998
"Beckley, WV",06139,64022,37.77792000000005,-81.18785999999994
"Bedford, IN",06166,14977,38.86102000000005,-86.48886999999996
"Beeville, TX",06274,18168,28.402040000000056,-97.74935999999997
"Belgrade, MT",06382,13797,45.776770000000056,-111.17824999999999
"Bellefontaine, OH",06436,13235,40.362430000000074,-83.75956999999994
"Bellefonte, PA",06463,12888,40.91166000000004,-77.77770999999996
"Belle Glade, FL",06517,24870,26.685640000000035,-80.66786999999994
"Bellingham, WA",06652,114473,48.752350000000035,-122.47121999999996
"Beloit, WI",06760,63835,42.50701000000004,-89.03792999999996
"Bemidji, MN",06841,14626,47.47314000000006,-94.87964999999997
"Bend, OR",06868,83794,44.05782000000005,-121.31536999999997
"Bennettsville, SC",06895,13006,34.61479000000003,-79.68326999999994
"Bennington, VT",06922,12723,42.876720000000034,-73.19817999999998
"Benton Harbor, MI",07138,61022,42.115530000000035,-86.45747999999998
"Berea, KY",07165,15590,37.57030000000003,-84.29270999999994
"Berlin, NH",07192,11159,44.47288000000003,-71.17625999999996
"Big Bear City, CA",07508,15873,34.26115000000004,-116.84561999999994
"Big Rapids, MI",07624,14241,43.69832000000008,-85.48082999999997
"Big Spring, TX",07651,27987,32.25031000000007,-101.47908999999999
"Billings, MT",07705,114773,45.784260000000074,-108.50606999999997
"Binghamton, NY",07732,158084,42.09871000000004,-75.91118999999998
"Birch Bay, WA",07759,12737,48.933250000000044,-122.72627999999997
"Birmingham, AL",07786,749495,33.52072000000004,-86.81178999999997
"Bismarck, ND",07921,81955,46.805360000000064,-100.77968999999996
"Blackfoot, ID",07948,15352,43.18901000000005,-112.34553999999997
"Blacksburg, VA",08002,88542,37.226530000000025,-80.41089999999997
"Bloomington, IN",08380,108657,39.166600000000074,-86.53479999999996
"Bloomington, IL",08407,132600,40.485460000000046,-88.99772999999999
"Bloomsburg, PA",08434,53618,41.004590000000064,-76.45332999999994
"Bluefield, WV",08515,44092,37.26798000000008,-81.22261999999995
"Blythe, CA",08623,12967,33.61040000000003,-114.59850999999998
"Blytheville, AR",08650,18219,35.92852000000005,-89.90428999999995
"Boerne, TX",08704,10467,29.78956000000005,-98.72932999999995
"Bogalusa, LA",08731,12213,30.790620000000047,-89.86429999999996
"Boise City, ID",08785,349684,43.60764000000006,-116.19339999999994
"Bonita Springs, FL",08974,310298,26.330630000000042,-81.79877999999997
"Boone, IA",09028,12793,42.05932000000007,-93.90237999999994
"Boone, NC",09055,22763,36.220480000000066,-81.68718999999999
"Borger, TX",09217,13574,35.667950000000076,-101.39042999999998
"Boston, MA",09271,4181019,42.35866000000004,-71.05673999999993
"Boulder, CO",09298,114591,40.01574000000005,-105.27923999999996
"Boulder City, NV",09325,13866,35.97861000000006,-114.83403999999996
"Bowling Green, KY",09379,78306,36.994620000000054,-86.44557999999995
"Bowling Green, OH",09433,30738,41.375710000000026,-83.65045999999995
"Bozeman, MT",09514,43164,45.67934000000008,-111.03221999999994
"Bradford, PA",09541,12083,41.95586000000003,-78.65047999999996
"Braidwood, IL",09600,22685,41.26452000000006,-88.21773999999994
"Brainerd, MN",09622,19812,46.35349000000008,-94.20068999999995
"Branson, MO",09676,22645,36.64156000000003,-93.21788999999995
"Brawley, CA",09730,25032,32.97863000000007,-115.53403999999995
"Breaux Bridge, LA",09801,18465,30.273300000000063,-91.89961999999997
"Bremerton, WA",09946,198979,47.565000000000055,-122.62748999999997
"Brenham, TX",09973,15682,30.16623000000004,-96.40004999999996
"Brevard, NC",10027,13121,35.23427000000004,-82.73390999999998
"Bridgeport, CT",10162,923311,41.18213000000003,-73.19063999999997
"Bridgeton, NJ",10189,35022,39.42947000000004,-75.23405999999994
"Bristol, TN",10351,69501,36.59218000000004,-82.22128999999995
"Brockport, NY",10418,20255,43.21440000000007,-77.93844999999999
"Brookhaven, MS",10594,10635,31.57947000000007,-90.44195999999994
"Brookings, OR",10621,10915,42.05489000000006,-124.28956999999997
"Brookings, SD",10648,22482,44.311240000000055,-96.79860999999994
"Browns Mills, NJ",10891,37985,39.96986000000004,-74.58154999999994
"Brownsville, TX",10972,217585,25.902090000000044,-97.49923999999999
"Brownwood, TX",10999,22711,31.725270000000023,-98.98070999999999
"Brunswick, GA",11026,51024,31.149740000000065,-81.49555999999995
"Brunswick, ME",11040,29159,43.91404000000006,-69.96735999999999
"Buckeye, AZ",11134,19424,33.370490000000075,-112.58972999999997
"Bucyrus, OH",11215,12401,40.80865000000006,-82.97641999999996
"Buffalo, MN",11296,15972,45.17285000000004,-93.87622999999996
"Buffalo, NY",11350,935906,42.885440000000074,-78.87845999999996
"Bullhead City, AZ",11431,48656,35.12679000000003,-114.57717999999994
"Burkburnett, TX",11593,10002,34.077860000000044,-98.55595999999997
"Burley, ID",11620,15977,42.53530000000006,-113.79328999999996
"Burlington, IA",11674,29569,40.812050000000056,-91.10072999999994
"Burlington, NC",11728,119911,36.09686000000005,-79.43790999999999
"Burlington, VT",11755,108740,44.47593000000006,-73.21276999999998
"Burlington, WI",11782,23534,42.680000000000064,-88.27695999999997
"Butler, PA",11998,40352,40.86035000000004,-79.89526999999998
"Butner, NC",12025,16975,36.130480000000034,-78.75490999999994
"Butte-Silver Bow, MT",12052,30287,46.00175000000007,-112.52088999999995
"Cadillac, MI",12160,11690,44.250830000000065,-85.40264999999994
"Calhoun, GA",12457,31493,34.50524000000007,-84.95087999999998
"California City, CA",12565,10908,35.12894000000006,-117.98562999999996
"Camarillo, CA",12754,71772,34.22340000000003,-119.05071999999996
"Cambridge, MD",12808,14255,38.563120000000026,-76.07805999999994
"Cambridge, MN",12835,14270,45.57265000000007,-93.22444999999999
"Cambridge, OH",12862,15232,40.02478000000008,-81.59010999999998
"Camden, AR",12916,11401,33.58698000000004,-92.82956999999999
"Camden, SC",12970,13546,34.25004000000007,-80.60744999999997
"Campbellsville, KY",13159,11719,37.34281000000004,-85.34304999999995
"Canby, OR",13221,17119,45.26298000000003,-122.69426999999996
"Cañon City, CO",13267,27139,38.440980000000025,-105.24244999999996
"Canton, IL",13294,14818,40.55832000000004,-90.02857999999998
"Canton, MS",13321,15321,32.61258000000004,-90.03471999999994
"Canton, OH",13375,279245,40.79788000000008,-81.37193999999994
"Canyon, TX",13456,13440,34.985600000000034,-101.93626999999998
"Cape Coral, FL",13510,530290,26.629820000000052,-81.95693999999997
"Cape Girardeau, MO",13537,52900,37.30271000000005,-89.54452999999995
"Carbondale, IL",13591,67821,37.72730000000007,-89.21579999999994
"Carlsbad, NM",13807,29839,32.41896000000003,-104.22900999999996
"Carrollton, GA",14023,42872,33.58150000000006,-85.07839999999999
"Carson City, NV",14158,58079,39.16506000000004,-119.76696999999996
"Cartersville, GA",14185,52477,34.16522000000003,-84.79541999999998
"Carthage, MO",14266,15496,37.17675000000003,-94.31399999999996
"Casa Grande, AZ",14401,51331,32.87955000000005,-111.75083999999998
"Casper, WY",14482,64548,42.85008000000005,-106.32779
"Cedar City, UT",14698,33200,37.67795000000007,-113.06175999999999
"Cedar Rapids, IA",14752,177844,41.97646000000003,-91.67345999999998
"Cedartown, GA",14806,12502,34.01455000000004,-85.25661999999994
"Celina, OH",14860,11259,40.55338000000006,-84.57077999999996
"Centralia, IL",15022,17296,38.52828000000005,-89.13057999999995
"Centralia, WA",15076,39517,46.72894000000008,-122.95297999999997
"Chambersburg, PA",15184,50887,39.93743000000006,-77.66074999999995
"Champaign, IL",15211,145361,40.11420000000004,-88.24349999999998
"Chaparral, NM",15292,12328,32.038140000000055,-106.41022999999996
"Charleston, IL",15400,21810,39.49597000000006,-88.17630999999994
"Charleston, WV",15481,153199,38.35016000000007,-81.63894999999997
"Charleston, SC",15508,548404,32.781150000000025,-79.93159999999995
"Charles Town, WV",15600,21019,39.28944000000007,-77.85879999999997
"Charlotte, MI",15643,12682,42.56398000000007,-84.83488999999997
"Charlotte, NC",15670,1249442,35.222860000000026,-80.83795999999995
"Charlotte Amalie, VI",15697,50916,18.340550000000064,-64.93214999999998
"Charlottesville, VA",15724,92359,38.03213000000005,-78.47755999999998
"Chattanooga, TN",15832,381112,35.04672000000005,-85.30946999999998
"Cheney, WA",15967,10569,47.489010000000064,-117.57476999999994
"Chesapeake Beach, MD",16102,23700,38.69549000000006,-76.53374999999994
"Cheyenne, WY",16237,73588,41.13481000000007,-104.82153999999997
"Chicago, IL",16264,8608208,41.884250000000065,-87.63244999999995
"Chickasha, OK",16291,15739,35.05238000000003,-97.93614999999994
"Chico, CA",16318,98176,39.73200000000003,-121.84197999999998
"Chillicothe, OH",16453,32263,39.33537000000007,-82.96775999999994
"Chino Valley, AZ",16561,10783,34.75738000000007,-112.45385999999996
"Chowchilla, CA",16696,11843,37.12319000000008,-120.25961999999998
"Christiansted, VI",16750,46601,17.74672000000004,-64.70417999999995
"Cincinnati, OH",16885,1624827,39.162000000000035,-84.45688999999999
"Circleville, OH",16912,14965,39.600990000000024,-82.94217999999995
"Claremore, OK",17128,25164,36.31123000000008,-95.61542999999995
"Clarksburg, WV",17236,43988,39.27944000000008,-80.34016999999994
"Clarksdale, MS",17263,17783,34.194570000000056,-90.56491999999997
"Clarksville, TN",17317,158655,36.531210000000044,-87.35991999999999
"Clearfield, PA",17452,10903,41.022920000000056,-78.43808999999999
"Clearlake, CA",17479,15944,38.95072000000005,-122.62236999999999
"Cleburne, TX",17533,35122,32.35089000000005,-97.38773999999995
"Cleveland, MS",17641,15722,33.74745000000007,-90.71701999999999
"Cleveland, OH",17668,1780673,41.50473000000005,-81.69073999999995
"Cleveland, TN",17722,66777,35.160180000000025,-84.87531999999999
"Clewiston, FL",17776,12833,26.754200000000026,-80.93531999999999
"Clinton, IA",17938,32332,41.83898000000005,-90.19195999999994
"Clinton, SC",18046,11176,34.471850000000074,-81.88073999999995
"Cloquet, MN",18127,12936,46.71430000000004,-92.48042999999996
"Clovis, NM",18208,41570,34.405230000000074,-103.20533999999998
"Coalinga, CA",18289,12702,36.137470000000064,-120.36245999999994
"Coamo, PR",18316,38047,18.09719858400007,-66.36017572399999
"Coco, PR",18383,22102,18.007190000000037,-66.25932999999998
"Coeur d'Alene, ID",18451,98378,47.67168000000004,-116.77584999999999
"Coffeyville, KS",18478,10909,37.03296000000006,-95.61656999999997
"Colchester, CT",18559,10098,41.57490000000007,-72.32693999999998
"Coldwater, MI",18667,16876,41.940600000000074,-85.00043999999997
"College Station, TX",18748,171345,30.620540000000062,-96.32589999999999
"Colorado Springs, CO",18856,559409,38.83352000000008,-104.82180999999997
"Columbia, MO",18937,124748,38.95252000000005,-92.33414999999997
"Columbia, SC",18964,549777,33.99882000000002,-81.04536999999993
"Columbia, TN",18991,34965,35.61615000000006,-87.03537999999998
"Columbus, GA",19099,253602,32.46288000000004,-84.98756999999995
"Columbus, IN",19126,54933,39.20150000000007,-85.91867999999994
"Columbus, MS",19180,31174,33.495070000000055,-88.42854999999997
"Columbus, NE",19207,22106,41.43114000000003,-97.37219999999996
"Columbus, OH",19234,1368035,39.96199000000007,-83.00274999999993
"Concord, CA",19504,615968,37.98165000000006,-122.02582999999998
"Concord, NH",19531,42611,43.207250000000045,-71.53659999999996
"Concord, NC",19558,214881,35.410430000000076,-80.58119999999997
"Conneaut, OH",19612,14109,41.94390000000004,-80.55920999999995
"Connersville, IN",19693,15347,39.641260000000045,-85.13773999999995
"Conroe, TX",19755,239938,30.312170000000037,-95.45593999999994
"Conway, AR",19801,65277,35.09098000000006,-92.43968999999998
"Cookeville, TN",19828,44207,36.16193000000004,-85.49979999999994
"Coolidge, AZ",19882,10919,32.97763000000003,-111.51624999999996
"Coos Bay, OR",19936,31386,43.36797000000007,-124.21965999999998
"Corcoran, CA",20044,25516,36.09805000000006,-119.55904999999996
"Cordele, GA",20071,12416,31.971560000000068,-83.78271999999998
"Corinth, MS",20098,12469,34.92913000000004,-88.53094999999996
"Cornelia, GA",20152,18578,34.51227000000006,-83.52765999999997
"Corning, NY",20233,20477,42.143260000000055,-77.05455999999998
"Corpus Christi, TX",20287,320069,27.796410000000037,-97.40373999999997
"Corsicana, TX",20341,22599,32.09173000000004,-96.46301999999997
"Cortland, NY",20395,27493,42.60348000000005,-76.17483999999996
"Corvallis, OR",20422,62433,44.565030000000036,-123.26350999999994
"Coshocton, OH",20476,11517,40.272290000000055,-81.86664999999994
"Cottage Grove, OR",20503,11007,43.79734000000008,-123.06451999999996
"Cottonwood, AZ",20595,26650,34.74020000000007,-112.00972999999999
"Craig, CO",20827,10021,40.514230000000055,-107.54786999999999
"Crawfordsville, IN",20881,18012,40.04228000000006,-86.90137999999996
"Crescent City, CA",20908,18976,41.75281000000007,-124.20045999999996
"Cresson, PA",20980,11106,40.46002000000004,-78.59154999999998
"Crestview, FL",21043,32432,30.76183000000003,-86.57101999999998
"Crossville, TN",21394,16337,35.94836000000004,-85.02649999999994
"Crowley, LA",21421,14908,30.21079000000003,-92.37167999999997
"Cullman, AL",21637,18356,34.17437000000007,-86.84344999999996
"Cullowhee, NC",21664,10837,35.30771000000004,-83.18781999999999
"Culpeper, VA",21691,17778,38.47333000000003,-77.99613999999997
"Cumberland, MD",21745,51899,39.651770000000056,-78.76332999999994
"Dallas, OR",22015,15340,44.920990000000074,-123.31530999999995
"Dallas, TX",22042,5121892,32.77822000000003,-96.79511999999994
"Dalton, GA",22069,85239,34.761450000000025,-84.97217999999998
"Danbury, CT",22096,168136,41.39268000000004,-73.45358999999996
"Danville, IL",22204,50996,40.159800000000075,-87.63043999999996
"Danville, KY",22231,18887,37.64599000000004,-84.77514999999994
"Danville, VA",22253,49344,36.58598000000006,-79.41719999999998
"Daphne, AL",22285,57383,30.60391000000004,-87.90091999999999
"Davenport, IA",22366,280051,41.53826000000004,-90.57601999999997
"Davis, CA",22420,72794,38.54669000000007,-121.74456999999995
"Dayton, NV",22501,11127,39.23783000000003,-119.58916999999997
"Dayton, OH",22528,724091,39.75920000000008,-84.19380999999998
"Dayton, TN",22555,10174,35.494800000000055,-85.01234999999997
"Dayton, TX",22582,12075,30.045090000000073,-94.88809999999995
"Decatur, AL",22690,70436,34.60740000000004,-86.97978999999998
"Decatur, IL",22717,93863,39.84585000000004,-88.95208999999994
"Decatur, IN",22744,10440,40.83134000000007,-84.92435999999998
"Dededo, GU",22811,139825,13.565620000000024,144.8446
"Defiance, OH",22879,18306,41.286470000000065,-84.36227999999994
"DeKalb, IL",22960,68545,41.929490000000044,-88.74989999999997
"Delano, CA",22987,54372,35.77054000000004,-119.24476999999996
"Delavan, WI",23041,12158,42.63210000000004,-88.64687999999995
"Del Rio, TX",23203,43914,29.366510000000062,-100.89829999999995
"Deltona, FL",23311,182169,28.93223000000006,-81.22334999999998
"Deming, NM",23338,14903,32.26805000000007,-107.75865999999996
"Denton, TX",23500,366174,33.21659000000005,-97.13152999999994
"Denver, CO",23527,2374203,39.74001000000004,-104.99201999999997
"DeRidder, LA",23662,13341,30.84734000000003,-93.28895999999997
"Desert Hot Springs, CA",23716,39445,33.96145000000007,-116.51023999999995
"Des Moines, IA",23743,450070,41.58981000000006,-93.61537999999996
"Detroit, MI",23824,3734090,42.33168000000006,-83.04799999999994
"Dickinson, ND",24094,17586,46.87903000000006,-102.79058999999995
"Dickson, TN",24121,16016,36.07662000000005,-87.38761999999997
"Discovery Bay, CA",24256,14044,37.90420000000006,-121.60216999999994
"Dixon, CA",24283,18445,38.445520000000045,-121.81706999999994
"Dixon, IL",24310,16858,41.848040000000026,-89.48461999999995
"Dodge City, KS",24337,27316,37.75267000000008,-100.01890999999995
"Donaldsonville, LA",24391,14571,30.105600000000038,-90.98545999999999
"Dothan, AL",24472,68781,31.223250000000064,-85.39336999999995
"Douglas, AZ",24499,17673,31.344470000000058,-109.55163999999996
"Douglas, GA",24526,14154,31.505690000000072,-82.84955999999994
"Dover, DE",24580,110769,39.15803000000005,-75.52472999999998
"Dover, NH",24607,88087,43.19346000000007,-70.87417999999997
"Dublin, GA",24715,20999,32.538940000000025,-82.90727999999996
"DuBois, PA",24796,11898,41.119770000000074,-78.75973999999997
"Dubuque, IA",24823,67818,42.49913000000004,-90.66326999999995
"Duluth, MN",24850,120378,46.787960000000055,-92.09984999999995
"Dumas, TX",24904,14836,35.84535000000005,-101.97340999999994
"Duncan, OK",24931,21301,34.50186000000008,-97.95753999999994
"Dunkirk, NY",25012,25514,42.48724000000004,-79.33577999999994
"Dunn, NC",25039,14823,35.306710000000066,-78.60867999999994
"Durango, CO",25147,17982,37.27367000000004,-107.87929999999994
"Durant, OK",25201,16402,33.99320000000006,-96.38601999999997
"Durham, NC",25228,347602,35.995420000000024,-78.89643999999998
"Dyersburg, TN",25309,21903,36.034050000000036,-89.38548999999995
"Eagle Pass, TX",25498,49236,28.70953000000003,-100.49959999999999
"Earlimart, CA",25579,13211,35.87743000000006,-119.26850999999999
"East Liverpool, OH",25687,31564,40.620580000000075,-80.58066999999994
"Easton, MD",25741,17132,38.773900000000026,-76.07474999999994
"East Stroudsburg, PA",25849,54316,40.99455000000006,-75.17805999999996
"Eau Claire, WI",26038,102852,44.816580000000044,-91.50076999999999
"Eden, NC",26092,17187,36.503460000000075,-79.74373999999995
"Edwards, CO",26275,17326,39.64436000000006,-106.59352999999999
"Effingham, IL",26308,13800,39.119620000000054,-88.53756999999996
"El Campo, TX",26389,11719,29.218050000000062,-96.28794999999997
"El Centro, CA",26416,107672,32.79616000000004,-115.56996999999996
"El Dorado, AR",26470,18944,33.21151000000003,-92.66545999999994
"El Dorado, KS",26524,14724,37.81725000000006,-96.84978999999998
"Elgin, TX",26659,10043,30.349010000000078,-97.37096999999994
"Elizabeth City, NC",26686,23905,36.30150000000003,-76.21975999999995
"Elizabethtown, KY",26750,73467,37.693670000000054,-85.85911999999996
"Elk City, OK",26767,10855,35.41230000000007,-99.41723999999999
"Elkhart, IN",26794,143592,41.68676000000005,-85.97566999999998
"Elkhorn, WI",26821,12484,42.671880000000044,-88.54542999999995
"Elkins, WV",26875,11061,38.92402000000004,-79.84448999999995
"Elko, NV",26902,18948,40.835680000000025,-115.76753999999994
"Ellensburg, WA",26983,20987,46.99703000000005,-120.54871999999995
"Ellwood City, PA",27085,13006,40.861470000000054,-80.28251999999998
"Elmira, NY",27118,67983,42.09041000000008,-76.79880999999995
"El Paso, TX",27253,803086,31.759160000000065,-106.48748999999998
"El Paso de Robles (Paso Robles), CA",27261,65088,35.62552000000005,-120.69129999999996
"El Reno, OK",27280,15069,35.53383000000008,-97.95603999999997
"Emporia, KS",27523,24830,38.40560000000005,-96.18015999999994
"Enid, OK",27631,47609,36.397620000000074,-97.87833999999998
"Ennis, TX",27658,18258,32.32955000000004,-96.62369999999999
"Enterprise, AL",27685,36427,31.315150000000074,-85.85461999999995
"Erie, PA",27766,196611,42.12982000000005,-80.08549999999997
"Escanaba, MI",27847,20850,45.74555000000004,-87.07975999999996
"Espanola, NM",27874,26418,35.991130000000055,-106.08057999999994
"Estrella, AZ",27991,11108,33.00249000000008,-112.42058999999995
"Eugene, OR",28117,247421,44.04992000000004,-123.08853999999997
"Eunice, LA",28144,11940,30.492150000000038,-92.41516999999999
"Eureka, CA",28198,45034,40.803270000000055,-124.15952999999996
"Eureka, MO",28262,11260,38.50222000000008,-90.62799999999999
"Evanston, WY",28306,12017,41.267480000000035,-110.96397999999999
"Evansville, IN",28333,229351,37.97708000000006,-87.56404999999995
"Evergreen, CO",28441,13556,39.632930000000044,-105.31902999999994
"Excelsior Springs, MO",28495,10943,39.33921000000004,-94.22616999999997
"Fairbanks, AK",28549,64513,64.84525000000008,-147.72209999999998
"Fairfield, CA",28657,133683,38.24924000000004,-122.04429999999996
"Fairfield, IA",28711,10320,41.00664000000006,-91.96280999999999
"Fairmont, WV",28873,33409,39.48157000000003,-80.14719999999994
"Fajardo, PR",28981,85225,18.32812000000007,-65.65331999999995
"Fallon, NV",29035,16241,39.47491000000008,-118.77796999999998
"Fargo, ND",29089,176676,46.87591000000003,-96.78175999999996
"Faribault, MN",29116,23696,44.29508000000004,-93.27149999999995
"Farmington, MO",29251,39370,37.780430000000024,-90.42046999999997
"Farmington, NM",29278,53049,36.72814000000005,-108.20568999999995
"Fayetteville, NC",29440,310282,35.05534000000006,-78.87726999999995
"Fayetteville, AR",29494,295083,36.06320000000005,-94.15790999999996
"Fergus Falls, MN",29575,12081,46.278620000000046,-96.07238999999998
"Fernandina Beach, FL",29602,25239,30.66999000000004,-81.46382999999997
"Fernley, NV",29656,18979,39.60113000000007,-119.24647999999996
"Fillmore, CA",29710,15081,34.39847000000003,-118.91331999999994
"Findlay, OH",29737,48441,41.037600000000054,-83.65029999999996
"Firestone, CO",29775,21474,40.11686000000003,-104.93880999999999
"Fitzgerald, GA",29791,11638,31.71497000000005,-83.25225999999998
"Flagstaff, AZ",29818,71957,35.19820000000004,-111.65129999999999
"Flint, MI",29872,356218,43.01144000000005,-83.68678999999997
"Florence, AL",29953,77074,34.80060000000003,-87.67488999999995
"Florence, AZ",29980,16586,33.04535000000004,-111.38629999999995
"Florence, OR",30034,10177,43.969130000000064,-124.10720999999995
